job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,posted_date,skills,industry,job_level,source
tcv_0061,QA Engineer,Developer,CÔNG TY TNHH KIMEI GLOBAL,0.0,0.0,1.0,Đà Nẵng,18/09/2025,"['Kiến Thức Về Quy Trình Kiểm Thử Phần Mềm', 'Kinh Nghiệm Viết Test Case, Test Plan', 'Kinh Nghiệm Sử Dụng Các Công Cụ Quản Lý Test (ví Dụ: Jira, Testrail)', 'Kinh Nghiệm Kiểm Thử Api', 'Kinh Nghiệm Kiểm Thử Cơ Sở Dữ Liệu']","['Chuyên môn QA Engineer', 'IT - Phần mềm', 'Nghỉ thứ 7']",Mid,TopCV
tcv_0062,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH ILABY Việt Nam,14000000.0,10000000.0,0.0,Hà Nội,19/09/2025,"['Sáng tạo', 'khả năng làm việc độc lập và theo nhóm', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign)', 'Tư Duy Thẩm Mỹ', 'Kỹ Năng Thiết Kế Đồ Họa (typography, Layout, Color Theory)']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'May mặc / Thời trang']",Junior,TopCV
tcv_0063,Kinh doanh phần mềm,Sales,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,0.0,0.0,1.0,Hồ Chí Minh,11/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng làm việc nhóm', 'kỹ năng nghiên cứu', 'Khả Năng Học Hỏi Nhanh', 'kỹ năng phân tích vấn đề', 'Kỹ năng giải quyết vấn đề', 'kỹ năng quản lý thời gian', 'Kỹ năng xây dựng mối quan hệ', 'Kỹ Năng Thu Thập Thông Tin']","['Chuyên môn Kinh doanh phần mềm', 'Telesales', 'Online Sales', 'Direct Sales', 'B2C', 'B2B', 'B2G', 'IT - Phần mềm', 'Thương mại điện tử', 'Marketing / Quảng cáo', 'Có hỗ trợ Data', 'Giọng miền Nam', 'Phát âm chuẩn', 'Diễn đạt trôi chảy', 'Giọng miền Trung', 'Giọng miền Bắc', 'Tuổi 19 - 28']",Intern,TopCV
tcv_0064,Chuyên viên IT Security,Security,Công Ty TNHH LG CNS VIỆT NAM,0.0,0.0,1.0,Hải Phòng,30/09/2025,"['Kiến Thức Về Bảo Mật Thông Tin (information Security)', 'Kiến Thức Về Hệ Thống Mạng (networking)', 'Phân Tích Rủi Ro (risk Analysis)', 'Quản Lý Sự Cố Bảo Mật (security Incident Management)', 'Kiến Thức Về Các Hệ Điều Hành (operating Systems)', 'kỹ năng giao tiếp tốt', 'Ngôn Ngữ Tiếng Anh', 'Kiến Thức Về An Ninh Đám Mây (cloud Security)', 'Kiến Thức Về Phân Tích Dữ Liệu Bảo Mật (security Data Analysis)', 'Kiến Thức Về Các Hệ Thống Quản Lý Bảo Mật (security Information And Event Management Siem)']","['Chuyên môn Chuyên viên IT Security', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'Nghỉ thứ 7']",Mid,TopCV
tcv_0065,Thiết kế đồ họa (Graphic Design),Design,Công ty CP Kinh doanh F88,0.0,0.0,1.0,Hà Nội,18/09/2025,"['kỹ năng sáng tạo', 'Kỹ Năng Biên Tập Video', 'Kỹ Năng Dựng Phim', 'Kỹ Năng Quay Phim', 'Sử Dụng Thành Thạo Các Phần Mềm Dựng Phim (adobe Premiere, After Effects, Final Cut Pro)']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0066,Công nghệ thông tin khác,Other,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI THIẾT BỊ TUẤN PHÁT,0.0,0.0,1.0,Hà Nội,18/09/2025,"['Quản Lý Điều Hành', 'Lãnh đạo', 'Giải quyết vấn đề', 'Tư duy chiến lược', 'Ra Quyết Định']","['Chuyên môn Công nghệ thông tin khác', 'An ninh mạng', 'Tài chính', 'Công nghệ kỹ thuật']",Junior,TopCV
tcv_0067,Concept Artist,Design,CÔNG TY TNHH HOPPER VIỆT NAM,0.0,0.0,1.0,Hồ Chí Minh,18/09/2025,"['3D Artist', '2D Animation', 'Character Design', 'Photoshop/Gimp', 'Sprite Creation', 'Game Asset Creation']",['Chuyên môn Concept Artist'],Intern,TopCV
tcv_0068,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH ZTM GLOBAL,15000000.0,9000000.0,0.0,Hồ Chí Minh,18/09/2025,"['Thiết kế đồ họa', 'Sáng tạo', 'Sử Dụng Phần Mềm Thiết Kế (photoshop, Illustrator)', 'Hiểu Biết Về Typography', 'Tư Duy Thẩm Mỹ']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thương mại điện tử']",Intern,TopCV
tcv_0069,Kỹ thuật viễn thông,Other,Công Ty TNHH MTV Viễn Thông Quốc Tế FPT,0.0,0.0,1.0,Hồ Chí Minh,19/09/2025,"['Linux System Administration', 'Networking (tcp Ip, Routing, Switching, Firewalls)', 'Openstack (nova, Neutron, Cinder, Glance, Keystone)', 'Virtualization (kvm, Xen, Vmware)', 'Cloud Computing Concepts']","['Chuyên môn Kỹ thuật viễn thông', 'Điện toán đám mây (Cloud)', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0070,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN PVA PRO,10000000.0,8000000.0,0.0,Hồ Chí Minh,18/09/2025,"['Sáng tạo', 'Thẩm mỹ', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign, Autocad, Sketchup,...)', 'Kỹ Năng Vẽ Tay (tùy Chuyên Môn)', 'Tư Duy Hình Ảnh', 'Hiểu Biết Về In Ấn Và Vật Liệu (tùy Chuyên Môn)']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Sản xuất ', 'Tiếng Anh Giao tiếp thành thạo', 'Tuổi 22 - 26']",Junior,TopCV
tcv_0071,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH XNK Cầu Nối Việt,16000000.0,12000000.0,0.0,Hà Nội,18/09/2025,[],['Chuyên môn Thiết kế đồ họa (Graphic Design)'],Junior,TopCV
tcv_0072,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN DU LỊCH VÀ DỊCH VỤ LALAGO,12000000.0,8000000.0,0.0,Hà Nội,18/09/2025,"['Khả Năng Làm Việc Độc Lập Và Nhóm', 'Kiến Thức Về Nguyên Tắc Thiết Kế (màu Sắc, Bố Cục, Typography)', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign)', 'Khả Năng Giao Tiếp Và Trình Bày Ý Tưởng']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Thiết kế / Kiến trúc']",Junior,TopCV
tcv_0073,Automation Tester,Tester,"TECHVIFY SOFTWARE., JSC",0.0,0.0,1.0,Hà Nội,18/09/2025,"['Kiến Thức Về Kiểm Thử Tự Động', 'Kinh Nghiệm Quản Lý Nhóm', 'Lập Kế Hoạch Kiểm Thử', 'Thiết Kế Test Case Tự Động', 'Phân Tích Kết Quả Kiểm Thử']","['Chuyên môn Automation Tester', 'Nghỉ thứ 7']",Mid,TopCV
tcv_0074,Thiết kế đồ họa (Graphic Design),Design,Edufit,13500000.0,10000000.0,0.0,Hải Phòng,18/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Tư duy sáng tạo', 'Thiết kế đồ họa', 'Typography', 'Adobe InDesign', 'Adobe After Effects']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Thiết kế / Kiến trúc', 'Nghỉ thứ 7', 'Tiếng Anh Giao tiếp cơ bản']",Junior,TopCV
tcv_0075,Sales IT Phần mềm khác,Sales,Công ty Cổ phần NTTe-MOI,0.0,0.0,1.0,Hà Nội,18/09/2025,"['Quản lý thời gian', 'Xây dựng mối quan hệ', 'Đàm phán', 'Nghiên Cứu Thị Trường', 'Giải quyết vấn đề', 'thuyết phục', 'Kiến Thức Về Sản Phẩm Dịch Vụ It', 'Chăm Sóc Khách Hàng', 'kỹ năng thuyết trình', 'Phân Tích Dữ Liệu Bán Hàng', 'Tiếng Anh (giao Tiếp)']","['Chuyên môn Sales IT Phần mềm khác', 'Direct Sales', 'B2B', 'IT - Phần mềm', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Tiếng Nhật JLPT N2']",Junior,TopCV
tcv_0076,Kinh doanh phần mềm,Sales,CÔNG TY CỔ PHẦN CÔNG NGHỆ IRTECH,0.0,0.0,1.0,"Đà Nẵng, Hà Nội",17/09/2025,"['Thuyết trình', 'Xây dựng mối quan hệ', 'Đàm phán', 'Giao tiếp', 'Bán Hàng']","['Chuyên môn Kinh doanh phần mềm', 'Online Sales', 'B2C', 'B2B', 'IT - Phần mềm', 'Có hỗ trợ Data']",Junior,TopCV
tcv_0077,Bán hàng kỹ thuật IT,Other,Công ty Cổ phần Tập đoàn Tima,0.0,0.0,1.0,Hồ Chí Minh,18/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng giải quyết vấn đề', 'Kỹ năng xây dựng mối quan hệ', 'kỹ năng thuyết trình', 'Kỹ Năng Phân Tích Nghiệp Vụ', 'Kỹ năng lãnh đạo', 'kỹ năng quản lý thời gian', 'kỹ năng tin học văn phòng', 'Kiến Thức Về Thị Trường', 'Kỹ Năng Tư Duy Chiến Lược']","['Chuyên môn Bán hàng kỹ thuật IT', 'Direct Sales', 'B2B', 'B2C', 'B2G', 'An ninh mạng', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 30 - 50']",Junior,TopCV
tcv_0078,System Engineer,Developer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,0.0,0.0,1.0,Hà Nội,18/09/2025,"['Kiến Thức Về Hệ Thống Và Mạng', 'Kỹ Năng Triển Khai Và Cấu Hình', 'Khả năng giải quyết vấn đề', 'Kỹ năng làm việc nhóm', 'Kỹ năng giao tiếp']","['Chuyên môn System Engineer', 'An ninh mạng', 'IT - Phần mềm', 'IT - Phần cứng và máy tính']",Junior,TopCV
tcv_0079,Data Engineer,Developer,Công ty Cổ phần viễn thông FPT,0.0,0.0,1.0,Hồ Chí Minh,18/09/2025,"['Python', 'SQL', 'ETL', 'Data Warehousing', 'Cloud Computing (aws, Azure, Gcp)', 'Python', 'Database', 'Big Data', 'Machine Learning', 'Data warehouse']","['Chuyên môn Data Engineer', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0080,Software Engineer,Developer,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ CYBERLOGISTICS VIỆT NAM,15000000.0,10000000.0,0.0,Quảng Ninh,17/09/2025,"['Lập Trình', 'Phân Tích Thiết Kế Hệ Thống', 'Kiến Thức Về Cơ Sở Dữ Liệu', 'Kiến Thức Về Mạng Máy Tính', 'Giao Tiếp Kỹ Thuật']","['Chuyên môn Software Engineer', 'IT - Phần mềm', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0081,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN HAP MEDIA VIỆT NAM,16000000.0,12000000.0,0.0,Hà Nội,17/09/2025,"['Lãnh Đạo Nhóm', 'Thiết Kế', 'Giao tiếp', 'Giải quyết vấn đề', 'Tư duy sáng tạo']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']",Junior,TopCV
tcv_0082,IT Project Manager,Infrastructure,Công ty Cổ phần NTTe-MOI,70000000.0,50000000.0,0.0,Hà Nội,17/09/2025,"['Quản Lý Dự Án', 'Quản Lý Ngân Sách', 'Quản Lý Rủi Ro', 'Lập Kế Hoạch Dự Án', 'Theo Dõi Tiến Độ Dự Án']","['Chuyên môn IT Project Manager', 'IT - Phần mềm', 'Nghỉ thứ 7']",Manager,TopCV
tcv_0083,IT Project Manager,Infrastructure,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ TRIPLAYZ,25000000.0,15000000.0,0.0,Hà Nội,17/09/2025,"['Figma', 'UI/UX', 'Quản Lý Dự Án', 'Quản Lý Sản Phẩm', 'phân tích yêu cầu', 'Quản Lý Tiến Độ', 'Quản Lý Rủi Ro', 'Xây Dựng Kế Hoạch Sản Phẩm', 'Visio', 'Kỹ Năng Phân Tích Yêu Cầu', 'Gamification']","['Chuyên môn IT Project Manager', 'Tiếng Anh TOEIC 600']",Manager,TopCV
tcv_0084,Sales IT Phần mềm khác,Sales,Công ty TNHH Relipa,15000000.0,11000000.0,0.0,Hà Nội,17/09/2025,"['Tiếng Nhật (năng Lực Tiếng Nhật Lưu Loát, Tối Thiểu N2)', 'Kỹ Năng Giao Tiếp (tiếng Nhật Và Tiếng Anh)', 'Kinh Nghiệm Phát Triển Thị Trường Tại Nhật Bản', 'Kỹ Năng Bán Hàng Và Đàm Phán', 'Hiểu Biết Về Văn Hóa Kinh Doanh Nhật Bản']","['Chuyên môn Sales IT Phần mềm khác', 'B2B', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tiếng Nhật Giao tiếp thành thạo', 'Tiếng Nhật JLPT N2']",Intern,TopCV
tcv_0085,Fullstack Developer,Developer,Công ty Cổ phần Tập đoàn Meey Land,40000000.0,20000000.0,0.0,Hà Nội,30/09/2025,"['Javascript', 'HTML/CSS', 'RESTful APIs', 'Node.js/Python/Java', 'Reactjs/Angular/Vuejs']","['Chuyên môn Fullstack Developer', 'IT - Phần mềm', 'Bất động sản']",Junior,TopCV
tcv_0086,Sales IT Phần mềm khác,Sales,Công ty TNHH phần mềm Twendee,0.0,0.0,1.0,Hà Nội,18/09/2025,"['Kỹ năng giao tiếp', 'Làm việc nhóm', 'Phân tích dữ liệu', 'Nghiên Cứu Thị Trường', 'Xây Dựng Báo Cáo']","['Chuyên môn Sales IT Phần mềm khác', 'B2B', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0087,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN ERICAPE,14000000.0,10000000.0,0.0,Hà Nội,30/09/2025,"['Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh', 'Hiểu Biết Về Màu Sắc Và Bố Cục', 'Khả Năng Thiết Kế Đồ Họa', 'Sử Dụng Thành Thạo Phần Mềm Adobe Photoshop', 'Sử Dụng Thành Thạo Phần Mềm Adobe Illustrator']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'May mặc / Thời trang', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Thiết kế / Kiến trúc']",Junior,TopCV
tcv_0088,Concept Artist,Design,CÔNG TY CỔ PHẦN WEEGOON GLOBAL,12000000.0,8000000.0,0.0,Hà Nội,17/09/2025,[],"['Chuyên môn Concept Artist', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0089,Technical Leader,Infrastructure,VNDIRECT,0.0,0.0,1.0,Hà Nội,30/09/2025,"['Problem-solving', 'Agile Development Methodologies', 'Technical Leadership', 'Software Architecture', 'Mobile Development (ios, Android, Or Cross Platform)']",['Chuyên môn Technical Leader'],Lead,TopCV
tcv_0090,Thiết kế đồ họa (Graphic Design),Design,Công ty CP Thương mại LIT,0.0,0.0,1.0,Hồ Chí Minh,30/09/2025,"['Illustrator', 'Kỹ năng lãnh đạo', 'Adobe Photoshop', 'Thiết kế đồ họa', 'After Effects', 'Giao tiếp', 'Tư duy sáng tạo', 'Capcut', 'Quản Lý Dự Án', 'premier pro']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Chăm sóc sức khỏe / Làm đẹp', 'Thiết kế / Kiến trúc']",Junior,TopCV
tcv_0091,Thiết kế đồ họa (Graphic Design),Design,Công ty cổ phần Bất động sản BHS,3000000.0,1000000.0,0.0,Hà Nội,17/09/2025,"['Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế Đồ Họa (ví Dụ: Adobe Photoshop, Illustrator, Indesign, Coreldraw)', 'Khả Năng Làm Việc Nhóm Và Giao Tiếp Tốt', 'Khả Năng Học Hỏi Nhanh Và Tiếp Thu Kiến Thức Mới', 'Kiến Thức Cơ Bản Về Thiết Kế Đồ Họa, Bố Cục, Màu Sắc, Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bất động sản', 'Thiết kế / Kiến trúc']",Intern,TopCV
tcv_0092,Bán hàng kỹ thuật IT,Other,Công ty Cổ phần Công nghệ Tiên Phát - VP Đà Nẵng,0.0,0.0,1.0,Đà Nẵng,17/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng đàm phán', 'Kỹ năng Thuyết phục', 'kỹ năng quản lý thời gian', 'Kỹ Năng Lập Kế Hoạch']","['Chuyên môn Bán hàng kỹ thuật IT', 'Direct Sales', 'B2B', 'B2C', 'B2G', 'IT - Phần cứng và máy tính', 'Viễn thông', 'Tiếng Anh Giao tiếp cơ bản', 'Tuổi 20 - 25']",Junior,TopCV
tcv_0093,Công nghệ thông tin khác,Other,BSS Group,17000000.0,14000000.0,0.0,Hà Nội,30/09/2025,"['CSS', 'HTML', 'Javascript', ""Liquid (shopify's Templating Language)"", 'Shopify Theme Kit Cli']","['Chuyên môn Công nghệ thông tin khác', 'IT - Phần mềm', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0094,Backend Developer,Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,35000000.0,25000000.0,0.0,Hà Nội,18/09/2025,"['Git', 'Java', 'SQL', 'Spring Boot', 'RESTful API']","['Chuyên môn Backend Developer', 'IT - Phần mềm', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0095,Backend Developer,Developer,Viettel Digital,0.0,0.0,1.0,Hà Nội,30/09/2025,"['Java', 'MySQL', 'Oracle', 'SQL', 'Spring', 'Java Core']","['Chuyên môn Backend Developer', 'IT - Phần mềm', 'Tài chính', 'Công nghệ kỹ thuật', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0096,Kỹ sư lập trình máy,Other,"CÔNG TY TNHH CƠ KHÍ CHÍNH XÁC, DỊCH VỤ VÀ THƯƠNG MẠI VIỆT NAM",0.0,0.0,1.0,Bắc Ninh,30/09/2025,"['chịu được áp lực công việc', 'khả năng làm việc độc lập và theo nhóm']","['Chuyên môn Kỹ sư lập trình máy', 'Sản xuất ']",Intern,TopCV
tcv_0097,Bán hàng kỹ thuật IT,Other,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ LINK TECH,0.0,0.0,1.0,Hồ Chí Minh,14/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng đàm phán', 'Kỹ năng Thuyết phục', 'Kỹ năng bán hàng', 'Kỹ năng xây dựng mối quan hệ', 'Kỹ Năng Phân Tích Thị Trường', 'Kỹ Năng Tin Học Văn Phòng (word, Excel, Powerpoint)', 'Kỹ Năng Lập Kế Hoạch Kinh Doanh', 'Kỹ Năng Thích Nghi']","['Chuyên môn Bán hàng kỹ thuật IT', 'Direct Sales', 'Online Sales', 'B2B', 'Có hỗ trợ Data', 'Tuổi 20 - 35']",Intern,TopCV
tcv_0098,khác,Other,Công ty TNHH Draphony DX,0.0,0.0,1.0,"Hà Nội, Đà Nẵng",30/09/2025,"['MERN-stack', 'Code Review', 'Làm việc nhóm', 'Thuyết trình']","['Chuyên môn khác', 'IT - Phần mềm', 'Công nghệ kỹ thuật', 'IT - Phần cứng và máy tính', 'Nghỉ thứ 7', 'Tiếng Anh TOEIC 800']",Junior,TopCV
tcv_0099,IT Project Manager,Infrastructure,POWERGATE AUSTRALIA (CÔNG TY CỔ PHẦN TẬP ĐOÀN POWERGATE),40000000.0,40000000.0,0.0,Hà Nội,14/09/2025,"['Lập Kế Hoạch Dự Án', 'Quản Lý Rủi Ro', 'Quản lý thời gian', 'Quản Lý Ngân Sách', 'Giao tiếp']","['Chuyên môn IT Project Manager', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tiếng Anh IELTS 7.0', 'Tiếng Anh Giao tiếp thành thạo']",Manager,TopCV
tcv_0100,Công nghệ thông tin khác,Other,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,0.0,0.0,1.0,Hồ Chí Minh,30/10/2025,"['Khả Năng Học Hỏi Nhanh', 'Chăm Chỉ, Cẩn Thận', 'Kiến Thức Cơ Bản Về Cơ Khí']","['Chuyên môn Công nghệ thông tin khác', 'IT - Phần mềm', 'Thương mại điện tử', 'Marketing / Quảng cáo']",Intern,TopCV
tcv_0101,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH TMZ THỊNH VƯỢNG,15000000.0,10000000.0,0.0,Hà Nội,15/09/2025,"['Graphic design', 'Adobe Illustrator', 'PTS', 'Thiết Kế Bao Bì', 'Kiến Thức Về Xu Hướng Thiết Kế', 'Kỹ Năng Sử Dụng Các Nền Tảng Pod (printful, Printify,...)']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thương mại điện tử', 'Thiết kế / Kiến trúc', 'In ấn / Xuất bản']",Junior,TopCV
tcv_0102,Backend Developer,Developer,Công ty Cổ phần Công nghệ Alphaway,33000000.0,24000000.0,0.0,Hà Nội,13/09/2025,"['Java', 'Spring Framework', 'RESTful APIs', 'Data Structures And Algorithms', 'Object Oriented Programming (oop)']","['Chuyên môn Backend Developer', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0103,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH Bất Động Sản SmartLand,0.0,0.0,1.0,Hồ Chí Minh,14/09/2025,"['Illustrator', 'Adobe Photoshop', 'Figma', 'Adobe Premiere', 'Affer Effect']",['Chuyên môn Thiết kế đồ họa (Graphic Design)'],Junior,TopCV
tcv_0104,Kỹ sư cầu nối BrSE,Other,Công ty cổ phần Bravesoft Việt Nam,0.0,0.0,1.0,Hồ Chí Minh,14/10/2025,"['PHP', 'JLPT N2']","['Chuyên môn Kỹ sư cầu nối BrSE', 'IT - Phần mềm', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0105,IT Consultant,Business,CÔNG TY CỔ PHẦN HẠ TẦNG CÔNG NGHỆ HÀNG KHÔNG,20000000.0,10000000.0,0.0,Hà Nội,13/09/2025,"['Làm việc nhóm', 'Giải quyết vấn đề', 'Khắc phục sự cố', 'Kiến Thức Về Phần Cứng Máy Tính', 'Kiến Thức Về Phần Mềm Máy Tính', 'Điện Tử', 'Cơ Sở Dữ Liệu']","['Chuyên môn IT Consultant', 'Nghỉ thứ 7', 'Tiếng Anh Đọc hiểu']",Junior,TopCV
tcv_0106,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN TẬP ĐOÀN CEO VIỆT NAM GLOBAL,15000000.0,10000000.0,0.0,Hà Nội,13/09/2025,"['Thiết kế đồ họa', 'Sử Dụng Thành Thạo Các Công Cụ Thiết Kế (adobe Creative Suite: Photoshop, Illustrator, Indesign)', 'Tư duy sáng tạo', 'Kỹ năng giao tiếp', 'Kỹ năng làm việc nhóm']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Giáo dục / Đào tạo', 'Tuổi 22 - 26']",Junior,TopCV
tcv_0107,DevOps Engineer,Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,42000000.0,30000000.0,0.0,Hà Nội,13/09/2025,"['Linux System Administration', 'Cloud Computing (aws, Azure, Gcp)', 'Containerization (docker, Kubernetes)', 'Ci Cd Pipelines (jenkins, Gitlab Ci, Circleci)', 'Infrastructure As Code (terraform, Ansible, Cloudformation)']","['Chuyên môn DevOps Engineer', 'An ninh mạng', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0108,Thiết kế đồ họa (Graphic Design),Design,CHI NHÁNH CÔNG TY CỔ PHẦN ST EVENT,18000000.0,12000000.0,0.0,Hồ Chí Minh,30/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Typography', 'Color Theory', 'Sketching/Drawing']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo', 'Nghỉ thứ 7', 'Từ 20 tuổi trở lên']",Junior,TopCV
tcv_0109,IT Project Manager,Infrastructure,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN SKY CORPORATION,26000000.0,26000000.0,0.0,Hà Nội,13/09/2025,"['Giao tiếp', 'Làm việc nhóm', 'Quản lý thời gian', 'Giải quyết vấn đề', 'Lập Kế Hoạch']","['Chuyên môn IT Project Manager', 'Nghỉ thứ 7']",Manager,TopCV
tcv_0110,Kỹ sư lập trình máy,Other,CÔNG TY CỔ PHẦN AN PHÁT CƯỜNG,30000000.0,20000000.0,0.0,Bình Dương,13/09/2025,"['Quản Lý Đội Nhóm', 'Đọc Hiểu Bản Vẽ Kỹ Thuật', 'Lập Trình Cnc (g Code)', 'Thiết Kế Cad Cam', 'Kinh Nghiệm Vận Hành Máy Cnc', 'Kiến Thức Về Các Loại Dao Cụ Cắt Gọt', 'Hiểu Biết Về Hệ Thống Điều Khiển Cnc']","['Chuyên môn Kỹ sư lập trình máy', 'Sản xuất ', 'Cơ khí / Tự động hóa', 'Thiết kế / Kiến trúc', 'Tuổi 25 - 50']",Junior,TopCV
